File,Interaction,Gender,Duration,Emotion,Emotion_Id,Valence,Activation,Dominance
Ses01M_script01_3_M036-2,scripted,Male,8.340199999999982,sad,2,1.5000,3.0000,1.5000
Ses01M_script01_3_M037-2,scripted,Male,8.060000000000002,sad,2,1.5000,3.5000,2.5000
Ses01M_script01_3_M038-2,scripted,Male,13.46999999999997,sad,2,1.5000,2.5000,1.5000
Ses01M_script01_3_M039-2,scripted,Male,8.029200000000003,sad,2,1.5000,3.5000,2.5000
Ses01M_script01_3_M040-2,scripted,Male,10.430000000000007,sad,2,1.5000,2.5000,2.5000
Ses01M_script01_3_M041-2,scripted,Male,3.4500000000000455,sad,2,2.0000,1.5000,2.0000
Ses01M_script01_3_M043-1,scripted,Male,3.6912000000000376,happy,1,4.0000,2.5000,2.5000
Ses01M_script02_1_F005-0,scripted,Female,4.689999999999998,angry,0,1.5000,4.0000,4.0000
Ses01M_script02_1_F007-3,scripted,Female,1.2800000000000011,neutral,3,3.0000,2.0000,2.5000
Ses01M_script02_1_F008-3,scripted,Female,1.7450000000000045,neutral,3,3.0000,2.0000,2.5000
Ses01M_script02_1_F009-1,scripted,Female,2.280000000000001,happy,1,3.5000,3.0000,2.5000
Ses01M_script02_1_F014-0,scripted,Female,2.299999999999983,angry,0,1.5000,4.0000,3.0000
Ses01M_script02_1_F017-0,scripted,Female,9.008800000000008,angry,0,2.0000,4.0000,4.0000
Ses01M_script02_1_F021-0,scripted,Female,1.5,angry,0,2.0000,3.5000,4.5000
Ses01M_script02_1_F022-0,scripted,Female,14.010299999999972,angry,0,1.5000,3.5000,4.0000
Ses01M_script02_1_F023-0,scripted,Female,2.2099999999999795,angry,0,2.0000,2.5000,3.5000
Ses01M_script02_1_M000-1,scripted,Male,5.151200000000001,happy,1,4.0000,4.0000,3.5000
Ses01M_script02_1_M001-1,scripted,Male,12.002500000000001,happy,1,4.5000,4.5000,4.0000
Ses01M_script02_1_M002-1,scripted,Male,4.927500000000002,happy,1,4.5000,5.0000,4.5000
Ses01M_script02_1_M004-1,scripted,Male,9.9219,happy,1,3.0000,4.0000,3.5000
Ses01M_script02_1_M005-1,scripted,Male,10.7425,happy,1,4.0000,4.0000,3.5000
Ses01M_script02_1_M007-3,scripted,Male,4.197499999999998,neutral,3,2.5000,3.0000,3.0000
Ses01M_script02_1_M009-3,scripted,Male,1.8700000000000045,neutral,3,3.0000,3.0000,2.5000
Ses01M_script02_1_M010-3,scripted,Male,6.840000000000003,neutral,3,3.0000,3.5000,3.0000
Ses01M_script02_1_M011-3,scripted,Male,5.201099999999997,neutral,3,2.5000,3.5000,3.0000
Ses01M_script02_1_M014-1,scripted,Male,17.42,happy,1,3.0000,4.5000,3.0000
Ses01M_script02_1_M016-1,scripted,Male,3.5200000000000102,happy,1,4.0000,3.5000,4.0000
Ses01M_script02_1_M017-1,scripted,Male,4.4199999999999875,happy,1,4.5000,4.0000,3.5000
Ses01M_script02_1_M022-3,scripted,Male,1.6875,neutral,3,3.0000,3.5000,3.0000
Ses01M_script02_1_M023-3,scripted,Male,2.852499999999992,neutral,3,3.0000,3.5000,2.5000
Ses01M_script02_1_M028-0,scripted,Male,9.802400000000006,angry,0,2.5000,4.0000,3.5000
Ses01M_script02_1_M030-3,scripted,Male,1.6000000000000227,neutral,3,2.5000,3.5000,2.5000
Ses01M_script02_1_M031-1,scripted,Male,15.72999999999999,happy,1,3.0000,3.5000,3.5000
Ses01M_script02_1_M032-1,scripted,Male,8.082500000000039,happy,1,2.5000,3.5000,4.0000
Ses01M_script02_1_M037-3,scripted,Male,2.2333000000000425,neutral,3,3.0000,3.5000,3.0000
Ses01M_script02_1_M039-3,scripted,Male,11.867999999999995,neutral,3,2.5000,3.5000,4.0000
Ses01M_script02_1_M040-1,scripted,Male,8.15930000000003,happy,1,3.0000,2.5000,3.5000
Ses01M_script02_1_M041-1,scripted,Male,8.84499999999997,happy,1,3.0000,3.5000,4.0000
Ses01M_script02_1_M042-1,scripted,Male,11.204000000000008,happy,1,3.0000,4.0000,4.0000
Ses01M_script02_1_M043-1,scripted,Male,8.39749999999998,happy,1,3.5000,3.5000,4.5000
Ses01M_script02_1_M044-1,scripted,Male,7.652500000000032,happy,1,3.0000,4.0000,4.0000
Ses01M_script02_1_M045-1,scripted,Male,7.690000000000055,happy,1,3.5000,3.5000,4.0000
Ses01M_script02_1_M046-1,scripted,Male,8.197499999999991,happy,1,4.5000,4.5000,4.0000
Ses01M_script02_2_F000-3,scripted,Female,2.3363999999999976,neutral,3,4.0000,2.0000,2.5000
Ses01M_script02_2_F010-0,scripted,Female,7.347499999999997,angry,0,1.5000,4.5000,4.0000
Ses01M_script02_2_F011-0,scripted,Female,4.939999999999998,angry,0,1.5000,3.5000,3.0000
Ses01M_script02_2_F013-0,scripted,Female,4.530000000000001,angry,0,1.5000,4.5000,3.5000
Ses01M_script02_2_F014-0,scripted,Female,3.25,angry,0,2.0000,4.0000,3.5000
Ses01M_script02_2_F015-0,scripted,Female,4.659999999999997,angry,0,2.0000,4.5000,3.5000
Ses01M_script02_2_F016-0,scripted,Female,11.487499999999997,angry,0,1.5000,4.0000,4.0000
Ses01M_script02_2_F019-3,scripted,Female,8.840000000000003,neutral,3,2.0000,2.0000,2.0000
Ses01M_script02_2_F022-2,scripted,Female,9.808300000000003,sad,2,3.0000,2.5000,2.5000
Ses01M_script02_2_F024-2,scripted,Female,6.665500000000009,sad,2,2.5000,1.5000,2.0000
Ses01M_script02_2_F025-2,scripted,Female,2.1707000000000107,sad,2,2.5000,2.0000,2.0000
Ses01M_script02_2_F026-2,scripted,Female,1.9111999999999512,sad,2,2.5000,1.5000,2.0000
Ses01M_script02_2_F030-0,scripted,Female,3.582499999999982,angry,0,2.0000,3.5000,3.0000
Ses01M_script02_2_F031-0,scripted,Female,5.147899999999993,angry,0,2.0000,3.5000,3.0000
Ses01M_script02_2_F032-0,scripted,Female,7.0575000000000045,angry,0,2.0000,3.5000,2.5000
Ses01M_script02_2_F033-2,scripted,Female,4.639700000000005,sad,2,2.0000,3.5000,2.0000
Ses01M_script02_2_F034-2,scripted,Female,11.600000000000023,sad,2,2.0000,2.0000,2.0000
Ses01M_script02_2_F035-2,scripted,Female,5.702600000000018,sad,2,2.0000,2.5000,1.5000
Ses01M_script02_2_F036-2,scripted,Female,8.292499999999961,sad,2,2.0000,2.5000,2.0000
Ses01M_script02_2_F037-2,scripted,Female,2.0,sad,2,2.0000,1.5000,1.5000
Ses01M_script02_2_F040-2,scripted,Female,10.619000000000028,sad,2,2.5000,2.5000,2.0000
Ses01M_script02_2_F044-1,scripted,Female,4.332500000000039,happy,1,4.0000,2.5000,2.5000
Ses01M_script02_2_F045-1,scripted,Female,7.6310000000000855,happy,1,4.0000,2.0000,2.0000
Ses01M_script02_2_F046-2,scripted,Female,2.8818999999999733,sad,2,3.5000,2.0000,2.0000
Ses01M_script02_2_F047-3,scripted,Female,3.376700000000028,neutral,3,4.0000,2.5000,2.5000
Ses01M_script02_2_M001-1,scripted,Male,8.3048,happy,1,4.0000,4.0000,2.5000
Ses01M_script02_2_M002-1,scripted,Male,5.261300000000002,happy,1,4.0000,3.5000,2.5000
Ses01M_script02_2_M003-1,scripted,Male,4.23,happy,1,4.5000,3.0000,2.0000
Ses01M_script02_2_M008-3,scripted,Male,5.090000000000003,neutral,3,2.5000,2.5000,1.5000
Ses01M_script02_2_M013-3,scripted,Male,2.4200000000000017,neutral,3,2.5000,2.0000,2.0000
Ses01M_script02_2_M019-3,scripted,Male,8.432499999999976,neutral,3,3.0000,2.5000,2.5000
Ses01M_script02_2_M020-3,scripted,Male,9.83250000000001,neutral,3,2.5000,2.5000,2.5000
Ses01M_script02_2_M021-3,scripted,Male,4.712499999999977,neutral,3,2.5000,2.5000,2.5000
Ses01M_script02_2_M022-3,scripted,Male,3.4661999999999864,neutral,3,3.5000,3.0000,2.5000
Ses01M_script02_2_M023-3,scripted,Male,13.865000000000009,neutral,3,3.0000,2.0000,2.5000
Ses01M_script02_2_M025-3,scripted,Male,4.30740000000003,neutral,3,3.0000,2.0000,1.5000
Ses01M_script02_2_M027-3,scripted,Male,2.8100000000000023,neutral,3,3.0000,2.5000,2.0000
Ses01M_script02_2_M028-3,scripted,Male,2.8941999999999553,neutral,3,3.0000,2.0000,1.5000
Ses01M_script02_2_M029-3,scripted,Male,4.461900000000014,neutral,3,2.5000,2.0000,2.0000
Ses01M_script02_2_M030-3,scripted,Male,4.5020999999999844,neutral,3,2.5000,2.0000,1.5000
Ses01M_script02_2_M033-0,scripted,Male,6.759999999999991,angry,0,1.5000,4.0000,3.5000
Ses01M_script02_2_M035-0,scripted,Male,14.284299999999973,angry,0,1.5000,4.0000,3.5000
Ses01M_script02_2_M037-2,scripted,Male,14.855000000000018,sad,2,1.5000,3.5000,2.5000
Ses01M_script02_2_M038-2,scripted,Male,7.143899999999974,sad,2,1.5000,3.0000,3.0000
Ses01M_script02_2_M039-3,scripted,Male,1.384999999999991,neutral,3,2.0000,2.0000,2.0000
Ses01M_script02_2_M040-3,scripted,Male,1.6549999999999727,neutral,3,2.0000,1.5000,1.0000
Ses01M_script02_2_M041-2,scripted,Male,3.007000000000005,sad,2,2.5000,2.0000,2.0000
Ses01M_script02_2_M042-2,scripted,Male,3.368600000000015,sad,2,2.0000,1.5000,2.5000
Ses01M_script02_2_M043-2,scripted,Male,4.3326999999999884,sad,2,1.5000,1.5000,2.0000
Ses01M_script02_2_M044-2,scripted,Male,6.710000000000036,sad,2,1.5000,1.5000,1.5000
Ses01M_script02_2_M045-2,scripted,Male,1.880200000000002,sad,2,1.5000,1.5000,1.5000
Ses01M_script02_2_M049-1,scripted,Male,3.507499999999993,happy,1,4.0000,2.5000,2.5000
Ses01M_script02_2_M050-3,scripted,Male,2.1625000000000227,neutral,3,3.0000,2.5000,1.5000
Ses01M_script02_2_M051-3,scripted,Male,4.693900000000042,neutral,3,4.5000,4.5000,1.0000
Ses01M_script02_2_M052-1,scripted,Male,2.764099999999985,happy,1,5.0000,4.0000,1.5000
Ses01M_script02_2_M053-1,scripted,Male,6.270899999999983,happy,1,5.0000,4.5000,1.5000
Ses01M_script02_2_M054-3,scripted,Male,2.693300000000022,neutral,3,5.0000,5.0000,1.5000
Ses01M_script03_1_F003-1,scripted,Female,2.838000000000001,happy,1,4.0000,2.5000,3.0000
Ses01M_script03_1_F004-1,scripted,Female,2.6199999999999974,happy,1,4.5000,3.0000,3.0000
Ses01M_script03_1_F007-1,scripted,Female,1.1900000000000048,happy,1,4.0000,2.5000,2.0000
Ses01M_script03_1_F008-1,scripted,Female,2.530000000000001,happy,1,4.0000,2.5000,3.0000
Ses01M_script03_1_F009-1,scripted,Female,3.8825000000000003,happy,1,4.0000,2.5000,2.5000
Ses01M_script03_1_F010-1,scripted,Female,1.3599999999999994,happy,1,4.5000,2.0000,2.0000
Ses01M_script03_1_F011-1,scripted,Female,1.2974999999999994,happy,1,4.0000,2.0000,2.0000
Ses01M_script03_1_F014-1,scripted,Female,2.8663999999999987,happy,1,4.0000,2.5000,2.5000
Ses01M_script03_1_F015-1,scripted,Female,3.7700000000000102,happy,1,4.5000,4.0000,2.5000
Ses01M_script03_1_F017-1,scripted,Female,3.930000000000007,happy,1,4.0000,3.0000,2.5000
Ses01M_script03_1_F018-1,scripted,Female,6.200500000000005,happy,1,4.0000,3.0000,2.5000
Ses01M_script03_1_F019-1,scripted,Female,3.38839999999999,happy,1,4.5000,2.5000,2.0000
Ses01M_script03_1_F021-1,scripted,Female,3.0900000000000034,happy,1,3.0000,3.5000,3.0000
Ses01M_script03_1_F024-1,scripted,Female,2.6843999999999824,happy,1,4.0000,3.5000,3.0000
Ses01M_script03_1_F030-1,scripted,Female,3.1500000000000057,happy,1,4.0000,2.5000,2.0000
Ses01M_script03_1_F031-1,scripted,Female,6.25,happy,1,5.0000,4.5000,3.0000
Ses01M_script03_1_F034-1,scripted,Female,3.1425000000000125,happy,1,4.0000,3.0000,2.5000
Ses01M_script03_1_F036-1,scripted,Female,4.75,happy,1,4.5000,4.0000,3.0000
Ses01M_script03_1_F037-1,scripted,Female,4.689999999999998,happy,1,5.0000,4.5000,3.0000
Ses01M_script03_1_F038-1,scripted,Female,2.769999999999982,happy,1,4.0000,3.5000,2.5000
Ses01M_script03_1_F039-1,scripted,Female,2.8874999999999886,happy,1,4.0000,4.0000,2.0000
Ses01M_script03_1_F040-1,scripted,Female,2.75,happy,1,4.0000,2.0000,2.5000
Ses01M_script03_1_F041-1,scripted,Female,4.841199999999958,happy,1,3.5000,3.0000,2.0000
Ses01M_script03_1_M004-1,scripted,Male,2.4499999999999993,happy,1,4.0000,3.5000,2.5000
Ses01M_script03_1_M010-1,scripted,Male,2.5600000000000023,happy,1,4.0000,3.0000,2.5000
Ses01M_script03_1_M011-1,scripted,Male,1.3325000000000031,happy,1,4.5000,2.5000,2.0000
Ses01M_script03_1_M012-1,scripted,Male,1.8224000000000018,happy,1,4.0000,3.0000,2.5000
Ses01M_script03_1_M013-1,scripted,Male,5.650000000000006,happy,1,4.0000,3.0000,3.0000
Ses01M_script03_1_M014-2,scripted,Male,2.3100000000000023,sad,2,2.5000,2.0000,2.0000
Ses01M_script03_1_M016-1,scripted,Male,6.0527000000000015,happy,1,4.5000,3.5000,2.5000
Ses01M_script03_1_M017-1,scripted,Male,3.6799999999999926,happy,1,4.0000,2.5000,2.5000
Ses01M_script03_1_M019-1,scripted,Male,6.355699999999999,happy,1,4.0000,3.0000,3.5000
Ses01M_script03_1_M021-1,scripted,Male,2.730000000000004,happy,1,4.0000,3.0000,2.5000
Ses01M_script03_1_M022-1,scripted,Male,2.5900000000000034,happy,1,4.5000,2.0000,1.5000
Ses01M_script03_1_M028-1,scripted,Male,14.306700000000006,happy,1,4.0000,3.0000,3.0000
Ses01M_script03_1_M029-1,scripted,Male,3.3744000000000085,happy,1,4.0000,3.0000,3.0000
Ses01M_script03_1_M030-1,scripted,Male,3.6200000000000045,happy,1,4.0000,3.5000,2.5000
Ses01M_script03_1_M031-1,scripted,Male,8.909999999999997,happy,1,3.5000,2.5000,2.5000
Ses01M_script03_1_M033-1,scripted,Male,3.299999999999983,happy,1,4.0000,2.5000,1.5000
Ses01M_script03_1_M037-1,scripted,Male,9.389999999999986,happy,1,4.0000,3.5000,2.5000
Ses01M_script03_1_M039-1,scripted,Male,4.329999999999984,happy,1,5.0000,4.5000,2.5000
Ses01M_script03_1_M040-1,scripted,Male,2.8500000000000227,happy,1,5.0000,2.5000,2.0000
Ses01M_script03_1_M041-1,scripted,Male,2.4399999999999977,happy,1,4.0000,2.0000,2.5000
Ses01M_script03_2_F006-3,scripted,Female,2.2929999999999993,neutral,3,2.5000,2.0000,3.0000
Ses01M_script03_2_F010-3,scripted,Female,2.430000000000007,neutral,3,3.0000,2.5000,3.5000
Ses01M_script03_2_F011-0,scripted,Female,3.75,angry,0,2.0000,2.5000,3.5000
Ses01M_script03_2_F015-0,scripted,Female,2.760000000000005,angry,0,1.5000,3.5000,4.5000
Ses01M_script03_2_F017-0,scripted,Female,6.009999999999991,angry,0,3.0000,3.5000,4.0000
Ses01M_script03_2_F022-0,scripted,Female,1.7824999999999989,angry,0,1.5000,3.0000,4.0000
Ses01M_script03_2_F023-0,scripted,Female,7.144299999999987,angry,0,1.5000,4.5000,5.0000
Ses01M_script03_2_F024-0,scripted,Female,3.069999999999993,angry,0,2.0000,4.0000,4.0000
Ses01M_script03_2_F025-0,scripted,Female,2.1999999999999886,angry,0,1.5000,3.0000,4.0000
Ses01M_script03_2_F026-0,scripted,Female,3.75,angry,0,1.5000,3.5000,4.5000
Ses01M_script03_2_F027-0,scripted,Female,2.4499999999999886,angry,0,1.5000,2.5000,4.5000
Ses01M_script03_2_F028-0,scripted,Female,6.099999999999994,angry,0,4.0000,4.0000,4.5000
Ses01M_script03_2_F029-0,scripted,Female,2.0024999999999977,angry,0,2.0000,3.5000,4.5000
Ses01M_script03_2_F030-0,scripted,Female,3.509999999999991,angry,0,1.5000,3.5000,4.5000
Ses01M_script03_2_F031-0,scripted,Female,1.2199999999999704,angry,0,2.5000,2.5000,3.5000
Ses01M_script03_2_F033-0,scripted,Female,2.5299999999999727,angry,0,3.0000,4.0000,4.0000
Ses01M_script03_2_F034-0,scripted,Female,2.829999999999984,angry,0,2.0000,3.5000,3.5000
Ses01M_script03_2_F035-0,scripted,Female,5.009999999999991,angry,0,2.5000,4.0000,4.5000
Ses01M_script03_2_F036-0,scripted,Female,1.660000000000025,angry,0,2.5000,3.0000,4.0000
Ses01M_script03_2_F037-0,scripted,Female,2.589999999999975,angry,0,2.0000,4.0000,4.0000
Ses01M_script03_2_F038-0,scripted,Female,5.169999999999959,angry,0,1.5000,4.5000,4.5000
Ses01M_script03_2_F039-0,scripted,Female,9.379999999999995,angry,0,1.0000,4.5000,5.0000
Ses01M_script03_2_F040-0,scripted,Female,4.8974999999999795,angry,0,1.0000,3.5000,4.5000
Ses01M_script03_2_F041-0,scripted,Female,18.920000000000016,angry,0,1.0000,5.0000,5.0000
Ses01M_script03_2_M012-3,scripted,Male,3.365000000000009,neutral,3,3.0000,3.0000,3.5000
Ses01M_script03_2_M013-3,scripted,Male,6.202499999999986,neutral,3,3.0000,3.0000,3.5000
Ses01M_script03_2_M018-3,scripted,Male,2.782100000000014,neutral,3,3.0000,3.5000,3.0000
Ses01M_script03_2_M022-0,scripted,Male,6.523700000000019,angry,0,2.0000,3.5000,4.5000
Ses01M_script03_2_M023-0,scripted,Male,5.148400000000009,angry,0,2.0000,4.5000,4.5000
Ses01M_script03_2_M024-0,scripted,Male,5.650000000000006,angry,0,2.0000,4.0000,4.5000
Ses01M_script03_2_M025-0,scripted,Male,3.742199999999997,angry,0,2.0000,3.0000,4.5000
Ses01M_script03_2_M026-0,scripted,Male,3.9199999999999875,angry,0,2.0000,4.0000,4.5000
Ses01M_script03_2_M027-0,scripted,Male,6.660000000000025,angry,0,1.5000,3.5000,5.0000
Ses01M_script03_2_M028-0,scripted,Male,2.819999999999993,angry,0,1.0000,4.0000,4.5000
Ses01M_script03_2_M029-0,scripted,Male,9.22750000000002,angry,0,1.0000,4.5000,5.0000
Ses01M_script03_2_M030-0,scripted,Male,12.462499999999977,angry,0,2.0000,3.5000,4.5000
Ses01M_script03_2_M031-0,scripted,Male,3.3499999999999943,angry,0,2.0000,4.5000,4.5000
Ses01M_script03_2_M032-0,scripted,Male,5.824899999999985,angry,0,2.5000,3.0000,3.5000
Ses01M_script03_2_M033-0,scripted,Male,2.552500000000009,angry,0,2.0000,3.5000,4.5000
Ses01M_script03_2_M034-0,scripted,Male,3.167500000000018,angry,0,2.0000,2.5000,3.0000
Ses01M_script03_2_M035-0,scripted,Male,2.9975000000000023,angry,0,3.0000,3.5000,3.0000
Ses01M_script03_2_M036-0,scripted,Male,3.840000000000032,angry,0,2.0000,3.0000,3.5000
Ses01M_script03_2_M037-0,scripted,Male,3.555000000000007,angry,0,2.0000,3.0000,4.5000
Ses01M_script03_2_M038-0,scripted,Male,2.0849999999999795,angry,0,1.5000,4.0000,4.5000
Ses01M_script03_2_M039-0,scripted,Male,2.159999999999968,angry,0,3.0000,3.5000,3.5000
Ses01M_script03_2_M040-0,scripted,Male,7.580000000000041,angry,0,1.0000,4.5000,4.5000
Ses01M_script03_2_M041-0,scripted,Male,2.2899999999999636,angry,0,2.0000,2.5000,4.0000
Ses01M_script03_2_M042-0,scripted,Male,1.7200000000000273,angry,0,2.0000,2.5000,3.5000
Ses01M_script03_2_M043-0,scripted,Male,14.25,angry,0,1.0000,5.0000,5.0000
Ses02F_impro01_F000-3,improvised,Female,4.2489,neutral,3,4.0000,3.0000,2.0000
Ses02F_impro01_F018-0,improvised,Female,5.706999999999994,angry,0,1.5000,4.5000,3.5000
Ses02F_impro01_F019-0,improvised,Female,5.2158000000000015,angry,0,1.5000,5.0000,3.5000
Ses02F_impro01_F020-0,improvised,Female,4.204999999999984,angry,0,1.5000,3.0000,3.5000
Ses02F_impro01_F021-0,improvised,Female,10.21350000000001,angry,0,1.5000,3.5000,2.5000
Ses02F_impro01_M000-3,improvised,Male,1.4344000000000001,neutral,3,2.5000,2.0000,2.0000
Ses02F_impro01_M001-3,improvised,Male,6.1007,neutral,3,3.0000,2.5000,2.5000
Ses02F_impro01_M002-3,improvised,Male,2.6922999999999995,neutral,3,2.5000,2.0000,2.5000
Ses02F_impro01_M004-3,improvised,Male,1.460799999999999,neutral,3,2.5000,2.5000,2.0000
Ses02F_impro01_M017-0,improvised,Male,5.096900000000005,angry,0,2.5000,3.5000,3.5000
Ses02F_impro01_M019-0,improvised,Male,2.325400000000002,angry,0,2.5000,3.5000,3.0000
Ses02F_impro02_F000-2,improvised,Female,2.9993999999999996,sad,2,3.0000,2.5000,2.5000
Ses02F_impro02_F001-2,improvised,Female,6.020699999999998,sad,2,2.0000,2.5000,2.5000
Ses02F_impro02_F002-2,improvised,Female,7.282299999999999,sad,2,2.0000,2.5000,3.0000
Ses02F_impro02_F003-2,improvised,Female,2.5966000000000022,sad,2,2.0000,3.0000,2.5000
Ses02F_impro02_F004-2,improvised,Female,12.175400000000003,sad,2,2.0000,2.5000,2.5000
Ses02F_impro02_F005-2,improvised,Female,3.1154999999999973,sad,2,2.5000,2.0000,2.0000
Ses02F_impro02_F006-2,improvised,Female,6.8293000000000035,sad,2,2.5000,2.5000,3.0000
Ses02F_impro02_F007-2,improvised,Female,11.948999999999998,sad,2,2.0000,2.5000,3.0000
Ses02F_impro02_F008-2,improvised,Female,11.200499999999991,sad,2,2.0000,2.0000,3.5000
Ses02F_impro02_F009-2,improvised,Female,4.052099999999996,sad,2,2.5000,2.0000,2.0000
Ses02F_impro02_F010-2,improvised,Female,7.8174999999999955,sad,2,2.0000,3.0000,3.0000
Ses02F_impro02_F011-2,improvised,Female,8.229099999999988,sad,2,1.5000,2.0000,3.0000
Ses02F_impro02_F012-2,improvised,Female,6.2882999999999925,sad,2,2.5000,1.5000,2.0000
Ses02F_impro02_F013-2,improvised,Female,13.113599999999991,sad,2,2.0000,2.5000,3.5000
Ses02F_impro02_M007-2,improvised,Male,13.497800000000012,sad,2,2.5000,2.0000,2.5000
Ses02F_impro02_M012-2,improvised,Male,1.924599999999998,sad,2,3.0000,2.0000,1.5000
Ses02F_impro03_F000-1,improvised,Female,4.047599999999999,happy,1,5.0000,4.7500,3.2500
Ses02F_impro03_F001-1,improvised,Female,2.119999999999999,happy,1,5.0000,4.7500,3.2500
Ses02F_impro03_F004-1,improvised,Female,2.0,happy,1,5.0000,4.5000,2.7500
Ses02F_impro03_F009-1,improvised,Female,12.087100000000007,happy,1,5.0000,4.2500,2.7500
Ses02F_impro03_F011-1,improvised,Female,4.2072,happy,1,4.7500,3.7500,3.0000
Ses02F_impro03_F012-1,improvised,Female,1.4209000000000032,happy,1,4.5000,3.7500,3.0000
Ses02F_impro03_F013-1,improvised,Female,6.334999999999994,happy,1,4.5000,4.0000,2.7500
Ses02F_impro03_F014-1,improvised,Female,4.569999999999993,happy,1,5.0000,4.2500,2.7500
Ses02F_impro03_F015-1,improvised,Female,6.209300000000013,happy,1,4.5000,3.2500,2.7500
Ses02F_impro03_F016-1,improvised,Female,5.8887,happy,1,4.2500,3.0000,2.7500
Ses02F_impro03_F017-1,improvised,Female,6.425700000000006,happy,1,4.2500,3.0000,2.7500
Ses02F_impro03_F018-1,improvised,Female,7.026999999999987,happy,1,4.2500,3.0000,2.7500
Ses02F_impro03_F019-1,improvised,Female,7.130799999999994,happy,1,4.2500,3.0000,2.5000
Ses02F_impro03_F021-1,improvised,Female,11.08529999999999,happy,1,4.5000,3.0000,2.5000
Ses02F_impro03_F023-1,improvised,Female,2.730000000000018,happy,1,4.7500,3.2500,2.2500
Ses02F_impro03_F024-1,improvised,Female,6.439999999999998,happy,1,4.7500,4.0000,3.5000
Ses02F_impro03_F026-1,improvised,Female,1.8600000000000136,happy,1,4.5000,2.7500,2.5000
Ses02F_impro03_F027-1,improvised,Female,3.4387000000000114,happy,1,4.5000,3.2500,2.7500
Ses02F_impro03_F028-1,improvised,Female,8.463400000000007,happy,1,4.7500,3.5000,2.5000
Ses02F_impro03_F029-1,improvised,Female,3.5927999999999827,happy,1,4.5000,3.7500,3.0000
Ses02F_impro03_F030-1,improvised,Female,3.913499999999999,happy,1,4.5000,3.5000,2.2500
Ses02F_impro03_M001-3,improvised,Male,3.4322,neutral,3,3.5000,3.0000,2.2500
Ses02F_impro03_M004-1,improvised,Male,5.700000000000003,happy,1,4.5000,3.5000,2.5000
Ses02F_impro03_M005-1,improvised,Male,2.618100000000002,happy,1,4.2500,3.5000,3.0000
Ses02F_impro03_M009-1,improvised,Male,4.80380000000001,happy,1,4.0000,3.2500,2.5000
Ses02F_impro03_M010-1,improvised,Male,3.1754999999999995,happy,1,4.5000,3.7500,3.0000
Ses02F_impro03_M011-1,improvised,Male,3.3499999999999943,happy,1,4.2500,3.7500,2.7500
Ses02F_impro03_M012-1,improvised,Male,5.089500000000001,happy,1,4.5000,4.5000,2.7500
Ses02F_impro03_M013-3,improvised,Male,6.087900000000019,neutral,3,4.0000,3.0000,2.5000
Ses02F_impro03_M014-3,improvised,Male,1.4399999999999977,neutral,3,4.0000,2.5000,2.2500
