File,Gender,Original_Duration,Duration,Emotion,Emotion_Id,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
s22_an_3,m,1.8,1.8,anger,0,0.0498046875,20,1.0294486284255981,649,0.007179459481267259,231,1534.3778010932,2671.254228223122,0.0013486299823853188,6807.28955078125,1188.4078369140625,22.22447967529297,542.97509765625,-25.664794921875,25,-41.02745451927185,38.861358642578125,559.4203491210938,-345.89129638671875,33.100433349609375,-60.23984603881836,8.09213638305664,96.1578140258789,0.33960044887817586,-22.814285278320312,-20.600414276123047,21,-0.33366762579255616,-7.710309028625488,-0.45383237582476976,21,-9.46181869506836,-2.3639605045318604
s22_an_4,m,2.84,2.84,anger,0,0.044921875,28,1.2256131172180176,506,0.0007408047960780096,237,1726.1518309623705,2390.5310606857997,0.0010485771833918989,6070.91162109375,1618.6263427734375,25.038869857788086,419.6192321777344,-10.162809371948242,28,-50.97246322631836,25.481901168823242,250.54571533203125,-414.2584533691406,26.583316802978516,-48.14570138931274,14.49712085723877,292.0351867675781,-0.622570601709421,-23.919052124023438,-23.252941131591797,32,-1.1053534699820757,-7.785668849945068,-0.12441977836106943,28,-8.320846557617188,-6.792303562164307
s22_an_5,m,2.64,2.64,anger,0,0.01611328125,27,4.528903961181641,503,0.0006115330547618214,274,1616.954781746026,2303.6060239736394,0.002114597032777965,6654.1787109375,1140.94873046875,26.787330627441406,444.5768737792969,-7.128756523132324,36,-40.77400751113892,42.81789016723633,305.54278564453125,-687.2955932617188,18.255706787109375,-29.918313360214235,11.680403709411621,132.18492126464844,0.5922368973337733,-12.57524585723877,-19.258264541625977,34,0.6866532355527939,-8.671976089477539,1.064848799024821,37,-10.059229850769043,-4.513017177581787
s22_ha_1,m,2.12,2.12,happiness,1,0.03173828125,12,1.58018958568573,511,0.001879345079360064,204,1498.1591610751072,2439.397626133724,0.0010969331895466893,6617.39599609375,3193.22509765625,24.945703506469727,468.1908874511719,-9.83976936340332,26,-55.56067180633545,6.560768127441406,280.1184387207031,-465.33502197265625,29.240848541259766,-54.02935976982117,0.7378110289573669,-119.37266540527344,-0.5127136837850772,-14.542236328125,-19.647668838500977,23,-0.14096382743080582,-14.16374683380127,-0.694632864079638,22,-12.600616455078125,-9.435025215148926
s22_ha_2,m,2.52,2.52,happiness,1,0.04541015625,15,1.024364948272705,652,0.0016193599306279793,271,1459.3276622615551,2622.611522727476,0.0017976011440623552,4747.71728515625,3095.1904296875,16.248516082763672,921.6778564453125,-19.37249755859375,33,-54.20840207099914,15.655014038085938,321.1261901855469,-539.5687255859375,13.885335922241211,-39.47791787147522,5.499049186706543,-260.59246826171875,0.09700971013759929,-16.59034538269043,-14.387076377868652,28,2.310428553285921,-13.886561393737793,-0.5619799794806717,28,-11.179280281066895,-7.8471879959106445
s22_ha_3,m,2.12,2.12,happiness,1,0.04443359375,11,2.928722620010376,429,0.0026654700079234315,169,1599.5936745300985,2739.6010117468886,0.0017951173009350895,7404.47021484375,3725.214599609375,20.64337921142578,2061.982421875,-17.143491744995117,24,-61.81136245727539,28.356704711914062,679.2081298828125,-337.0505676269531,15.879219055175781,-29.442985916137694,3.005725860595703,75.42263793945312,0.479391803483062,-16.610143661499023,-16.202463150024414,20,-0.47316165061763726,-10.742145538330078,0.9618123605931777,22,-9.823238372802734,-5.155549049377441
s22_ha_4,m,1.44,1.44,happiness,1,0.05322265625,6,1.5204453468322754,293,0.0025109656335553154,117,1634.4938257542462,2211.839945315891,0.0009186519542708993,10722.240234375,2608.441162109375,24.662342071533203,226.41943359375,-22.768896102905273,13,-53.44189247131348,21.046730041503906,554.7554931640625,104.77782440185547,21.981334686279297,-36.68560375213623,0.0886698067188263,-289.2671813964844,-0.1537658259320689,-19.626445770263672,-17.017189025878906,14,0.28859945773354,-15.57267951965332,-1.1369164709625337,16,-7.7024946212768555,-5.405877590179443
s22_ha_5,m,1.6,1.6,happiness,1,0.03662109375,10,0.6393853425979614,314,0.0023686847611679696,119,1623.2090263752423,2389.7989424477646,0.0009801889350637793,12989.544921875,2149.998046875,18.251758575439453,281.2215881347656,-8.368242263793945,13,-59.51925952911377,7.646308898925781,272.76715087890625,-191.9636993408203,10.59323501586914,-39.890046195983885,-8.818400382995605,-21.427593231201172,-1.1895925990385459,-10.674206733703613,-21.0468807220459,15,-0.2923442853106031,-11.861540794372559,-0.014384341767610831,14,-10.29829216003418,-3.822187900543213
s22_sa_1,m,1.64,1.64,sadness,3,0.01806640625,8,0.03575112670660019,313,0.0010407268680864945,160,1625.5961458574468,2328.4931145512232,0.0008710705557314213,7271.26416015625,1311.538330078125,22.70719337463379,299.3211975097656,1.1243953704833984,16,-40.36343548774719,15.65780258178711,270.5535888671875,-407.482666015625,4.169683456420898,-40.38622152328491,-2.825695514678955,96.54423522949219,-0.9620744421863558,-15.767416000366211,-14.612689018249512,19,-0.7547798292085801,-15.064382553100586,-0.7738176395069689,17,-5.255254745483398,-3.6137499809265137
s22_sa_2,m,2.56,2.56,sadness,3,0.02783203125,18,0.1582816243171692,417,0.0017475646827369929,259,1646.6230436512092,2471.1488256166413,0.0009391802392201498,4558.77880859375,1459.9390869140625,30.498401641845703,751.2479248046875,-1.7922167778015137,30,-48.8860495185852,43.7203369140625,796.1716918945312,-713.88427734375,10.648090362548828,-36.03999422073364,1.6434712409973145,188.21450805664062,-0.07592404013664433,-13.557772636413574,-18.071147918701172,24,-0.8860991416001469,-15.45296859741211,-0.5770161341772044,32,-7.153281211853027,-2.80690598487854
s22_sa_3,m,2.72,2.72,sadness,3,0.013671875,21,0.07533930987119675,583,0.0017262925859540701,282,1646.193979404133,2456.6620513826274,0.0006138689746148884,8318.5546875,1096.417236328125,36.401283264160156,497.6958923339844,9.388359069824219,38,-44.29331512451172,26.929798126220703,404.1850280761719,-226.1181640625,21.451505661010742,-41.18572296142578,13.229753494262695,-127.2000732421875,-0.8141739862257511,-11.15299129486084,-14.518349647521973,32,1.1855556553010178,-12.75522232055664,0.41195277817875997,37,-8.751287460327148,-4.999033451080322
s22_sa_4,m,1.32,1.32,sadness,3,0.021484375,7,0.48093023896217346,201,0.0024679562263190745,126,1594.8117339154467,2497.956774399337,0.0007140815869206563,9712.6494140625,1643.60888671875,32.84736251831055,389.7115173339844,8.847970962524414,12,-50.705574684143066,19.250873565673828,1189.55615234375,-13.805845260620117,12.982256889343262,-37.449355926513675,12.571174621582031,31.314329147338867,-0.991725114169713,-9.20061206817627,-9.11058235168457,11,-0.43709700068550683,-9.149733543395996,-0.6654795783722354,14,-12.561944961547852,-7.603213787078857
s22_sa_5,m,1.76,1.76,sadness,3,0.04345703125,7,0.3176165223121643,278,0.0007598531999246916,109,1619.243820759194,2224.8820055232345,0.0005547336761082989,10280.94140625,3838.479248046875,9.935937881469727,268.90411376953125,-20.53264617919922,17,-25.579549045562743,16.31153106689453,742.5552368164062,-61.1970100402832,23.284523010253906,-25.439889721870422,12.460922241210938,-18.120277404785156,-0.960906424694898,-10.259546279907227,-19.987545013427734,13,-0.479180884839975,-13.542754173278809,-0.015500617154883045,15,-8.891709327697754,-4.864404678344727
s24_an_1,m,4.2,4.2,anger,0,0.013671875,38,6.38830041885376,1123,0.001624064243515022,564,1700.1046865584633,2721.7048284159873,0.0003750509886594955,13002.03515625,2169.94873046875,33.92829895019531,586.1828002929688,-6.037640571594238,65,-62.00348161697388,6.120572090148926,394.20953369140625,-151.08558654785156,37.701927185058594,-41.600339317321776,23.91946029663086,-985.1952514648438,0.7272071145126731,-8.526434898376465,-19.13182830810547,67,0.4422374676558065,-3.098181962966919,-0.49573905010982244,60,-10.074827194213867,-5.606475830078125
s24_an_2,m,4.4,4.4,anger,0,0.02880859375,27,5.441734790802002,1228,0.0013131960944156161,517,1533.8672269247204,2594.4509382281535,0.0026081113959662617,6571.943359375,3023.409912109375,37.76513671875,517.4766845703125,-10.570541381835938,66,-58.70741340637207,15.944422721862793,237.20745849609375,-440.43914794921875,29.03768539428711,-26.341479816436767,17.508249282836914,-645.6649780273438,0.6842366239080153,-9.051167488098145,-14.38854694366455,66,-0.20559999528424155,-9.688214302062988,-0.39667511947928125,55,-10.478461265563965,-3.875405788421631
s24_an_3,m,2.28,2.28,anger,0,0.04248046875,19,10.603350639343262,711,0.004508467996492982,280,1534.0003690726278,2566.1353902975625,0.002589931320399046,6362.8759765625,1174.1085205078125,16.510591506958008,400.5718994140625,-27.073551177978516,33,-60.86086807250977,2.778529167175293,192.5390625,-16.834054946899414,26.016281127929688,-30.92822982788086,16.00629425048828,-96.06096649169922,-0.30730258678104816,-9.654382705688477,-14.928383827209473,33,0.484604914501229,-5.680052280426025,-0.652086032051657,34,-11.730834007263184,-5.170802593231201
s24_an_4,m,2.72,2.72,anger,0,0.02734375,27,6.449747085571289,808,0.0034445243171649055,299,1700.6001031873714,2653.2167845434296,0.0017779891422833316,6038.05078125,1541.1884765625,33.987770080566406,443.04193115234375,-32.37940979003906,46,-52.10039687156677,27.721206665039062,178.96664428710938,-136.45803833007812,30.042865753173828,-27.431766510009766,25.503814697265625,-257.7838134765625,-0.16760860484459705,-7.595458984375,-13.970104217529297,40,-0.5993525018704515,-9.672582626342773,-0.0038747134979688624,34,-7.66837739944458,-6.849701881408691
s24_an_5,m,3.88,3.88,anger,0,0.02099609375,35,7.676939487457275,896,0.0019598170430981552,431,1575.0740012331087,2748.6827455079456,0.0005311132664792239,11585.765625,950.5308227539062,46.101898193359375,367.9493713378906,-6.131126403808594,50,-57.62333766937256,12.664722442626953,192.4268035888672,-1194.8316650390625,28.072303771972656,-28.899372100830078,19.530155181884766,-547.4519653320312,-0.1434075042102454,-13.837700843811035,-10.900835037231445,41,-0.07473531141073941,-7.058379173278809,-0.34994152847694604,45,-10.438538551330566,-6.34335470199585
s24_ha_1,m,2.04,2.04,happiness,1,0.03125,14,7.234947681427002,624,0.004120526800397784,283,1579.2495304152067,2847.400880857657,0.0016401130799204111,5152.25244140625,3043.0234375,41.57634353637695,348.2281188964844,-13.091878890991211,32,-58.10468648910523,5.334926605224609,227.88717651367188,302.6053161621094,36.11259460449219,-28.529292149543764,16.775707244873047,-328.60589599609375,0.27114257401170283,-8.751792907714844,-16.52128791809082,32,-0.8689245477428242,-10.028247833251953,1.9958495961317197,29,-9.516944885253906,-6.095670700073242
s24_ha_2,m,3.28,3.28,happiness,1,0.0244140625,19,8.687210083007812,890,0.0008380208699963987,366,1575.4897038053782,2734.363765197271,0.0020044553850311784,6602.515625,3174.916259765625,38.50928497314453,787.7979736328125,-9.986371994018555,44,-49.790911483764646,18.552616119384766,214.8448944091797,-1.8657379150390625,34.54336166381836,-34.36568910598755,2.101292610168457,-688.1434326171875,-0.19803427253608996,-7.869119167327881,-14.970952987670898,42,-0.40277860559244205,-5.887992858886719,-0.31206558529095085,36,-9.006546020507812,-7.267716884613037
s24_ha_3,m,2.92,2.92,happiness,1,0.01318359375,20,18.573246002197266,578,0.0002791985311341705,281,1477.4586240293745,2796.588482152998,0.0025004440546035765,10027.7744140625,3202.934814453125,39.779029846191406,1405.921875,2.4197375774383545,31,-46.12698066711426,14.635381698608398,290.8278503417969,-209.60821533203125,25.46518898010254,-43.088468055725095,14.636566162109375,-176.07948303222656,-0.9229241856667953,-9.061518669128418,-11.243906021118164,31,-0.7340189847335692,-2.6250860691070557,0.12332219736500827,33,-15.027300834655762,-11.478012084960938
s24_ha_4,m,2.36,2.36,happiness,1,0.017578125,16,6.24274206161499,699,0.0022524393000639977,267,1489.708271336274,2577.6390763071736,0.0017589584924280644,14892.2041015625,3123.326416015625,23.795988082885742,585.3584594726562,-13.102066993713379,35,-55.84543724060059,28.26740074157715,244.61392211914062,173.76849365234375,20.50393295288086,-28.383448219299318,5.341841697692871,-451.1805725097656,0.5511143208429776,-9.174782752990723,-13.732000350952148,31,1.6126969663139858,-9.435294151306152,-0.5798300356907031,25,-9.626150131225586,-5.750046253204346
s24_ha_5,m,2.2,2.2,happiness,1,0.02294921875,17,11.023587226867676,542,0.0011220999711076729,227,1475.832640264233,2692.1890020274673,0.0017585904264706188,8127.07666015625,3530.243896484375,29.684598922729492,456.0084533691406,0.5708943605422974,30,-43.00750422477722,12.306367874145508,270.4786071777344,113.05471801757812,30.146081924438477,-33.67172193527222,3.3437581062316895,-96.4275131225586,-0.5590388583561818,-7.719604015350342,-14.807873725891113,35,-0.5642641095272101,-2.9258193969726562,-0.5914107334696723,27,-8.888910293579102,-6.236024379730225
s24_sa_1,m,2.36,2.36,sadness,3,0.021484375,16,1.2842565774917603,606,0.0033223566447850316,240,1585.3864502376643,2455.106983090567,0.0010915926180314272,11031.923828125,1724.7818603515625,24.522525787353516,397.9359436035156,-6.066617012023926,32,-56.43792987823486,7.661685466766357,225.16819763183594,-19.882686614990234,17.332170486450195,-25.020936579704284,19.751293182373047,-520.225341796875,-0.40143839540770454,-6.321333408355713,-18.599647521972656,28,0.32157593005264307,-10.592612266540527,0.24535812119728861,29,-12.084070205688477,-4.085002899169922
s24_sa_2,m,2.96,2.96,sadness,3,0.01611328125,30,1.2043288946151733,564,0.0011217239528195932,413,1617.8292314259668,2755.4354110750623,0.0006407499889610335,6907.92919921875,1891.732177734375,50.97068786621094,668.8704223632812,-0.8498345613479614,46,-51.37268245697022,9.618886947631836,340.8936462402344,-308.8262634277344,26.2440185546875,-37.42244800567627,13.29658031463623,-865.6416015625,0.2679552422086906,-9.495254516601562,-14.413557052612305,42,-0.9124081193871314,-10.541746139526367,-0.2828742930043475,41,-8.233283996582031,-11.766027450561523
s24_sa_3,m,3.52,3.52,sadness,3,0.01513671875,32,1.0428612232208252,803,0.0014781506950384937,438,1737.1545077182047,2763.4023065655483,0.0007010821299627423,10578.0009765625,1451.836669921875,26.011022567749023,283.888916015625,-6.608138084411621,51,-76.0151005935669,-2.2639236450195312,122.91339874267578,37.13426971435547,27.20087432861328,-30.741195106506346,11.53997802734375,-1126.5543212890625,0.1971225114775117,-2.1905062198638916,-19.409807205200195,54,1.1797594460284753,-15.076749801635742,-0.6743360943807053,51,-12.947137832641602,-6.163253307342529
s24_sa_4,m,1.76,1.76,sadness,3,0.01220703125,13,3.880371332168579,413,0.0008613582028192469,212,1484.1362527887052,2629.0828665701115,0.0007122635346604511,10755.2978515625,1563.6143798828125,40.36863708496094,887.6279907226562,1.043967366218567,26,-49.2485625743866,-2.9098286628723145,370.67755126953125,199.04205322265625,23.96546173095703,-25.9036621427536,27.519649505615234,-457.8829650878906,-1.1346459709507175,0.5403478145599365,-13.588440895080566,27,-0.6341444990610534,-9.14794635772705,-0.40728118976281147,19,-5.779882431030273,-2.8591649532318115
s24_sa_5,m,1.52,1.52,sadness,3,0.04443359375,14,1.9431389570236206,393,0.00122433068259852,173,1757.8645546917717,2805.190900521685,0.001242068683495745,4250.93408203125,1325.496337890625,14.047769546508789,296.0531311035156,-24.68907928466797,19,-68.33867984771729,4.0142693519592285,167.2257537841797,-45.57579803466797,17.17535400390625,-25.952545900344848,12.694840431213379,-270.8321533203125,-0.7415574701041181,-3.566607713699341,-19.823740005493164,19,-0.5307499614173259,-10.730140686035156,0.09320770290789948,20,-6.031078815460205,-1.4130674600601196
s43_an_1,m,4.44,4.44,anger,0,0.01904296875,25,3.697558879852295,810,0.004630778887076303,404,1718.8244140902134,2481.707833863915,0.0002145498531172052,17295.38671875,976.3178100585938,37.769920349121094,844.9736328125,-8.610649108886719,45,-67.62516014099121,8.567865371704102,370.0526428222656,-454.7552490234375,18.28609848022461,-34.180240116119386,11.287525177001953,-532.1577758789062,0.26016395985016105,-7.56551456451416,-11.525653839111328,42,0.16035662112935034,-7.649580001831055,0.6079872126280534,46,-7.740139484405518,-7.820289611816406
s43_an_2,m,4.08,4.08,anger,0,0.0283203125,22,5.531881809234619,734,0.0033106476184912026,322,1741.3614259836713,2577.809906104193,0.0004438013600884005,17499.09375,934.6015625,29.489748001098633,284.2987976074219,2.9218363761901855,42,-77.62653945922851,-1.1814535856246948,231.0400848388672,-553.0281372070312,12.348743438720703,-45.60451995849609,17.004318237304688,-432.849609375,-0.6434994631283488,-6.89548397064209,-5.5290303230285645,36,0.2041102752874142,-11.455915451049805,-0.239159170841452,42,-11.104204177856445,-6.782387733459473
s43_an_3,m,2.68,2.68,anger,0,0.0361328125,26,3.0671510696411133,693,0.004465723061002791,258,1726.3139563312352,2514.37168768096,0.0018487040538457222,7959.2978515625,556.367919921875,34.49541473388672,888.8054809570312,-16.998207092285156,30,-63.54224100112915,4.552596092224121,134.8970184326172,-339.80438232421875,25.60710906982422,-25.49188753128052,10.39641284942627,-265.8813171386719,0.2587172023625879,-5.51063346862793,-15.957916259765625,29,-0.3813928687095185,-9.573917388916016,-0.6819874896988503,27,-10.739851951599121,-6.073105812072754
