File,Subject,Gender,Emotion,Emotion_Id,spikes_mel_spect,mean_mel_spect,min_mel_spect,max_mel_spect,var_mel_spect,std_mel_spect,sum_mel_spect,spikes_chroma_stft,mean_chroma_stft,var_chroma_stft,std_chroma_stft,sum_chroma_stft,spikes_rms,mean_rms,max_rms,var_rms,std_rms,sum_rms,spikes_spec_cent,mean_spec_cent,min_spec_cent,max_spec_cent,var_spec_cent,std_spec_cent,sum_spec_cent,spikes_spec_bw,mean_spec_bw,min_spec_bw,max_spec_bw,var_spec_bw,std_spec_bw,sum_spec_bw,spikes_spec_rolloff,mean_spec_rolloff,min_spec_rolloff,max_spec_rolloff,var_spec_rolloff,std_spec_rolloff,sum_spec_rolloff,spikes_spec_cont,mean_spec_cont,min_spec_cont,max_spec_cont,var_spec_cont,std_spec_cont,sum_spec_cont,spikes_zcr,mean_zcr,min_zcr,max_zcr,var_zcr,std_zcr,sum_zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
eNTERFACE05_Dataset\subject_1_m\surprise\sentence,1\s1_su_1,1,m,surprise,5,912,2.7786412239074707,5.246837964101303e-10,1230.5477294921875,822.6828002929688,28.68244743347168,41993.60546875,597,0.394551545381546,0.09418866038322449,0.3069017231464386,563.4196166992188,61,0.08088072389364243,0.26889583468437195,0.005276942625641823,0.07264256477355957,9.62480640411377,49,1492.5481182612573,705.9126321472404,2570.704291000131,306678.0095321338,553.7851655038565,177613.2260730896,51,1695.3961020632648,916.8293298299427,2518.4044792801024,260680.6055272796,510.56890379975124,201752.13614552852,49,3179.766486672794,581.396484375,5781.6650390625,3041977.238622091,1744.1264973109292,378392.2119140625,289,22.02156465991483,7.674951527263102,45.28683963177838,68.77901095828176,8.293311217980534,18343.963361709055,43,0.07309036896008403,0.02099609375,0.15966796875,0.0011543376020990885,0.03397554417664401,8.69775390625,-279.1539306640625,132.20217895507812,-13.801172256469727,17.504501342773438,-16.725494384765625,10.007750511169434,-19.303861618041992,-15.441404342651367,-10.438666343688965,-6.352206230163574,-7.005809783935547,-6.754261016845703,0.7295594215393066,-8.061561584472656,-1.7801613807678223,0.6561729907989502,-5.1539716720581055,-4.912691116333008,-7.041747093200684,-2.0652785301208496
eNTERFACE05_Dataset\subject_1_m\surprise\sentence,2\s1_su_2,1,m,surprise,5,859,1.310676097869873,6.802809426886824e-10,265.1324768066406,82.76873779296875,9.097732543945312,13316.4697265625,380,0.37808942794799805,0.08482812345027924,0.29125267267227173,362.9658508300781,40,0.06295894086360931,0.1610053926706314,0.0020097517408430576,0.04483025521039963,5.036715507507324,33,1912.3634237371612,1072.194322603652,3841.3590160532553,467799.0433943897,683.9583637871458,152989.07389897289,35,1869.9733603751374,1224.9296537808495,2559.9661144334377,161628.38778205088,402.0303319179423,149597.868830011,37,3857.4041748046875,1765.72265625,6373.828125,2263833.602532372,1504.6041348249619,308592.333984375,187,21.790561859528434,7.354628978594895,46.07332622799361,75.29914851191388,8.677508197167773,12202.714641335922,30,0.106671142578125,0.0390625,0.2607421875,0.0030502256378531463,0.05522884787729277,8.53369140625,-233.13565063476562,117.87336730957031,-34.177818298339844,26.932147979736328,-21.402063369750977,26.513439178466797,-34.80890655517578,-15.926152229309082,-13.844042778015137,-2.7812225818634033,-8.562074661254883,-2.1705996990203857,-5.859556674957275,-7.055772304534912,-2.138258695602417,-1.6321220397949219,-11.143030166625977,-1.0947290658950806,-8.256650924682617,-2.0037004947662354
eNTERFACE05_Dataset\subject_1_m\surprise\sentence,3\s1_su_3,1,m,surprise,5,956,2.9444098472595215,6.008188946360349e-10,820.5314331054688,473.53289794921875,21.76081085205078,33654.60546875,431,0.3588699400424957,0.09874550998210907,0.3142379820346832,387.57952880859375,48,0.09963750839233398,0.23736606538295746,0.002818243345245719,0.053087130188941956,8.967375755310059,29,1358.326117715326,691.1441549366414,3420.776070823698,329246.63292132225,573.800168108482,122249.35059437934,33,1484.2834655180584,891.5830948811425,2521.06675023873,179524.297174502,423.70307666395576,133585.51189662525,32,2537.08984375,559.86328125,6104.6630859375,2230571.6378450394,1493.5098385497965,228338.0859375,231,23.20515747862038,6.8756468679719385,45.75487265825284,71.15014210287745,8.43505436276954,14619.249211530838,31,0.0689453125,0.02685546875,0.203125,0.0012875726487901475,0.03588276255794901,6.205078125,-229.1134490966797,145.46884155273438,-26.809934616088867,22.707002639770508,-27.6711368560791,5.550815105438232,-27.0049991607666,-26.92531967163086,-17.42912483215332,-6.222299575805664,-15.742498397827148,-4.999618053436279,-1.5595836639404297,-13.23179817199707,-6.217657566070557,-5.870515823364258,-9.50035572052002,-6.366333484649658,-11.075628280639648,0.6698909997940063
eNTERFACE05_Dataset\subject_1_m\surprise\sentence,4\s1_su_4,1,m,surprise,5,875,1.715001106262207,4.120723207101662e-10,1024.1612548828125,297.6108093261719,17.251399993896484,23740.759765625,546,0.393619179725647,0.10241226851940155,0.3200191557407379,514.8538818359375,52,0.06337476521730423,0.19839462637901306,0.0035432586446404457,0.059525277465581894,6.9078497886657715,48,1901.0693630118133,975.8838673819538,4226.226993465474,501272.74427762826,708.006175310377,207216.56056828765,53,1899.9210677529566,1147.539819818084,2782.877275311071,225728.03305560033,475.1084434690677,207091.39638507226,50,4012.8803218176604,1679.58984375,6922.9248046875,2501570.9164305953,1581.6355194641385,437403.955078125,262,21.898429375034258,7.833583630983829,46.55177604492757,72.1631704555091,8.49489084423744,16708.50161315114,45,0.10791015625,0.03662109375,0.2998046875,0.003505326192313378,0.05920579525952994,11.76220703125,-276.09136962890625,109.30345153808594,-25.554983139038086,21.520063400268555,-16.788393020629883,14.48851203918457,-20.841129302978516,-14.947701454162598,-12.348347663879395,-7.806972503662109,-6.379229545593262,-4.956047534942627,-0.06112249940633774,-7.32771635055542,-6.346077919006348,-3.927276134490967,-6.259463787078857,0.3995795249938965,-7.794605731964111,-1.3507888317108154
eNTERFACE05_Dataset\subject_1_m\surprise\sentence,5\s1_su_5,1,m,surprise,5,897,2.4879541397094727,4.195531422279686e-10,2420.6748046875,1429.5645751953125,37.8095817565918,41392.09375,637,0.38380706310272217,0.08848688006401062,0.297467440366745,603.3447265625,56,0.07130904495716095,0.2753702700138092,0.005900108255445957,0.07681216299533844,9.341485023498535,60,1833.3636877189713,724.0544830231449,4586.730635122766,411998.4464263773,641.8710512450124,240170.64309118525,63,1879.1979839882931,1180.0663223101358,2926.2871863612063,198461.3866350925,445.490052229107,246174.9359024664,63,3870.7987312142177,732.12890625,6965.9912109375,2567215.1340422574,1602.2531429341175,507074.6337890625,304,21.214966387684488,6.658871329837092,50.31240075220775,77.40855018881975,8.798212897447966,19454.124177506674,51,0.10294906965648855,0.02294921875,0.3994140625,0.003204599834740228,0.05660918507398095,13.486328125,-269.8388671875,110.59515380859375,-16.573749542236328,16.26978874206543,-13.610554695129395,10.392179489135742,-18.40379524230957,-10.749388694763184,-11.047065734863281,-8.660844802856445,-9.006366729736328,-4.672382354736328,2.7640039920806885,-3.9268734455108643,-3.088503360748291,-5.4787821769714355,-3.6669504642486572,-1.4177838563919067,-5.748565673828125,0.8935115933418274
eNTERFACE05_Dataset\subject_20_m\anger\sentence,1\s20_an_1,20,m,anger,0,1424,3.3954362869262695,7.872933971420082e-10,995.549072265625,635.0007934570312,25.199222564697266,50884.0078125,588,0.4081909656524658,0.0901217833161354,0.3002029061317444,577.9984130859375,55,0.09920314699411392,0.26438167691230774,0.005068072117865086,0.07119039446115494,11.705971717834473,45,1731.7557312931517,743.671989230249,3930.517686904927,590333.3040791076,768.3315066292073,204347.1762925919,51,1650.3504299195195,891.1946150724641,2574.232659030887,287812.56145265914,536.4816506206519,194741.3507305033,46,3417.1186026880296,839.794921875,6255.3955078125,2795438.994650429,1671.9566365939127,403219.9951171875,314,22.50580175623597,6.550058369254842,43.986008618699934,66.3877374214924,8.147867047362297,18589.792250650913,41,0.10675979872881355,0.0283203125,0.2744140625,0.003676230727307792,0.060631928282941755,12.59765625,-201.18142700195312,139.4795684814453,-35.45574188232422,16.68958282470703,-24.643484115600586,-3.8319826126098633,-19.60936737060547,-4.131386756896973,-34.49155044555664,-4.319024085998535,-3.7931172847747803,-17.622209548950195,2.048640012741089,-0.666810154914856,-3.5425901412963867,1.0450642108917236,-9.762893676757812,0.7424906492233276,-8.364346504211426,-8.578176498413086
eNTERFACE05_Dataset\subject_20_m\anger\sentence,2\s20_an_2,20,m,anger,0,1457,2.292557716369629,5.777079925550765e-10,788.1644897460938,313.1645202636719,17.696455001831055,35229.734375,592,0.414831280708313,0.08926471322774887,0.29877200722694397,602.3350219726562,54,0.08177487552165985,0.2168217897415161,0.0035564235877245665,0.05963575839996338,9.894760131835938,35,1628.9325466034536,986.9644591791907,3287.839108577332,255907.59267219016,505.87309937591084,197100.8381390179,50,1555.9242863419313,928.1983834675406,2620.577960601306,156030.38593354248,395.0068175785609,188266.8386473737,35,3202.0406927944214,1561.1572265625,6158.49609375,1176944.4541662135,1084.8707085022684,387446.923828125,305,21.57091891379778,7.0531677422278,43.094228638303534,62.14175566747633,7.883004228558826,18270.56831998672,41,0.0970832257231405,0.04248046875,0.21923828125,0.0016447716613877921,0.040555784561364265,11.7470703125,-212.6504364013672,140.5469970703125,-48.20668411254883,27.21292495727539,-13.858657836914062,-10.308963775634766,-18.320049285888672,-8.858826637268066,-25.486671447753906,-3.543344497680664,1.8634661436080933,-12.65114974975586,2.575411796569824,1.795021653175354,-0.9947744607925415,2.5367238521575928,-7.332586765289307,-0.1387651413679123,-7.15250301361084,-4.390806674957275
eNTERFACE05_Dataset\subject_20_m\anger\sentence,3\s20_an_3,20,m,anger,0,1111,2.0172417163848877,9.467492345649475e-10,816.8749389648438,267.5361022949219,16.356531143188477,26131.34765625,541,0.4303314685821533,0.08777187019586563,0.296263188123703,526.7257080078125,50,0.07234790921211243,0.21638786792755127,0.004005941096693277,0.0632925033569336,7.379486560821533,48,1691.6211405762635,772.1951004291752,3075.0346896818046,289467.0648348833,538.0214352931334,172545.3563387789,43,1702.7754612694325,969.1109977308922,2516.400679330693,198203.87551701357,445.20093836043696,173683.0970494821,38,3451.751349954044,979.7607421875,5932.3974609375,2219369.794807323,1489.7549445487075,352078.6376953125,235,21.418343962492553,5.674670453528982,44.922424266635105,68.12667300704219,8.253888356831718,15292.697589219682,44,0.09622491574754902,0.03955078125,0.19189453125,0.0017031092728068858,0.041268744502430475,9.81494140625,-243.0431365966797,129.49652099609375,-34.594696044921875,22.44223403930664,-12.383719444274902,1.2048190832138062,-18.280941009521484,-9.215673446655273,-22.34659767150879,-0.9562073349952698,0.1710289716720581,-15.187934875488281,-0.4617278277873993,-2.7083709239959717,-3.2153615951538086,2.570502281188965,-9.503073692321777,-0.12181644141674042,-5.920078754425049,-3.4501922130584717
eNTERFACE05_Dataset\subject_20_m\anger\sentence,4\s20_an_4,20,m,anger,0,1618,2.855905294418335,7.216447994728981e-10,650.9557495117188,321.7422180175781,17.93717384338379,40622.3984375,567,0.4251721203327179,0.0871136486530304,0.2951502203941345,571.4313354492188,61,0.09226684272289276,0.23258575797080994,0.004155242815613747,0.06446117162704468,10.33388614654541,35,1707.0348982973167,909.9629659967408,4455.641624993653,669514.7000578468,818.2387793656854,191187.90860929945,44,1633.3997526668932,931.6345075999542,3337.3870277282035,342182.104175978,584.9633357535992,182940.77229869203,36,3319.4778442382812,1076.66015625,8624.0478515625,3134783.6408182033,1770.5320219691603,371781.5185546875,286,21.82302791353647,6.995409611776906,50.47521483049588,69.02612425458828,8.308196209442112,17109.253884212594,34,0.10460553850446429,0.046875,0.333984375,0.003641784115105258,0.06034719641462442,11.7158203125,-216.3048553466797,141.27365112304688,-36.425453186035156,16.460493087768555,-24.702810287475586,-2.565565347671509,-19.078481674194336,-2.6208436489105225,-20.3552188873291,-4.003681659698486,-2.398268222808838,-14.629569053649902,-0.2034006416797638,-2.462597131729126,-5.941275119781494,3.072582721710205,-11.18639087677002,-1.5413951873779297,-7.373428821563721,-4.7668561935424805
eNTERFACE05_Dataset\subject_20_m\anger\sentence,5\s20_an_5,20,m,anger,0,1321,1.9135770797729492,9.219742191923785e-10,907.2202758789062,269.354736328125,16.412031173706055,34509.44921875,728,0.4115420877933502,0.09183669090270996,0.30304569005966187,701.2677001953125,63,0.06891688704490662,0.22092807292938232,0.0035724404733628035,0.0597698949277401,9.786197662353516,54,1591.342869556891,826.2170661528573,2913.839060891616,243060.60040826467,493.0117649795638,225970.68747707852,59,1713.0261639446087,870.2899197539651,2697.9295066964414,209297.82767461555,457.4907951802042,243249.71528013443,47,3360.013720015405,1119.7265625,6621.4599609375,2066569.3489568108,1437.5567289525693,477121.9482421875,337,21.866771635114986,5.699190515742352,45.85599970499506,74.23841685107386,8.61617182112067,21735.571005304297,49,0.08350640955105634,0.03662109375,0.17919921875,0.0011575170581101,0.03402230236345124,11.85791015625,-253.70169067382812,132.78578186035156,-26.702627182006836,29.082969665527344,-10.435495376586914,-4.321726322174072,-20.287134170532227,-3.988565444946289,-22.212873458862305,-7.124288082122803,-6.540338516235352,-15.311064720153809,3.335137367248535,-2.8938229084014893,-1.4920365810394287,2.290086269378662,-6.751873970031738,-2.792273759841919,-6.976538181304932,-3.601789712905884
eNTERFACE05_Dataset\subject_20_m\disgust\sentence,1\s20_di_1,20,m,disgust,1,1155,2.479735851287842,5.920467449627154e-10,1245.102294921875,584.9231567382812,24.185184478759766,37161.3203125,591,0.4225091338157654,0.08839824050664902,0.2973184287548065,598.27294921875,54,0.07692403346300125,0.26100867986679077,0.005000738427042961,0.07071589678525925,9.077035903930664,48,1753.4363679347223,976.2870908787077,3827.088142103914,387753.8745557674,622.6988634611174,206905.49141629724,52,1716.1873682434205,1059.397245265808,2723.054324656073,247636.36378449464,497.6307504410219,202510.1094527236,46,3677.1594031382415,1335.05859375,6406.1279296875,2137930.1493814182,1462.166252305605,433904.8095703125,307,22.336026550843073,7.2894356901105475,48.078269842340646,70.1568573173784,8.375969037513116,18449.55793099638,40,0.10282044491525423,0.0390625,0.26123046875,0.002350586579127477,0.04848284829841866,12.1328125,-253.15577697753906,128.28221130371094,-31.97743797302246,28.532779693603516,-13.340507507324219,-3.3238162994384766,-13.742475509643555,-16.223690032958984,-27.96908950805664,-2.626741647720337,-1.683496356010437,-16.167510986328125,4.917384624481201,-4.854247570037842,0.7315952777862549,1.50630784034729,-8.743147850036621,1.8092145919799805,-4.519840240478516,-4.312073230743408
eNTERFACE05_Dataset\subject_20_m\disgust\sentence,2\s20_di_2,20,m,disgust,1,1061,1.4438185691833496,8.397170181417835e-10,675.6654663085938,154.19273376464844,12.417436599731445,19620.05078125,540,0.40046006441116333,0.08994155377149582,0.2999025881290436,514.1907348632812,51,0.0628448948264122,0.18441419303417206,0.0025796578265726566,0.05079033225774765,6.724403381347656,57,2011.3465090592244,887.3830341741455,3859.1897440254797,467670.6704131291,683.8645117368857,215214.07646933701,61,1946.4859775672592,959.9660240803344,2734.557800550018,239335.45903940234,489.2192341265849,208273.99959969672,59,4217.891628942757,1012.060546875,6427.6611328125,2251047.7389035886,1500.3492056530001,451314.404296875,247,21.989087860841334,8.699664549829247,44.05657559814635,73.06745999645247,8.54795063137665,16469.826807770158,50,0.11424868574766354,0.03271484375,0.259765625,0.0023968775976858894,0.04895791659870638,12.224609375,-255.70867919921875,111.50982666015625,-22.164104461669922,37.674957275390625,-12.235259056091309,3.328204870223999,-25.022127151489258,-10.634078979492188,-21.713912963867188,-8.287674903869629,-5.619899272918701,-14.844985961914062,2.343529462814331,-6.221024990081787,-4.993531227111816,4.207579612731934,-8.318150520324707,4.388236999511719,-7.864470958709717,-3.363962411880493
eNTERFACE05_Dataset\subject_20_m\disgust\sentence,3\s20_di_3,20,m,disgust,1,1176,1.7453467845916748,6.124142859498249e-10,641.0799560546875,234.7652587890625,15.322051048278809,26820.744140625,654,0.42951422929763794,0.09630592912435532,0.31033197045326233,623.6546630859375,44,0.055292561650276184,0.22976483404636383,0.005026315804570913,0.07089651376008987,6.690400123596191,78,2000.8140747305754,774.5867403079526,3573.770041224705,427212.5515241157,653.6149872242188,242098.50304239962,80,1938.6645639848934,920.7547650035287,2527.3457038984093,342602.3560746649,585.3224376996536,234578.4122421721,79,4377.557827027376,979.7607421875,6384.5947265625,3354004.904531845,1831.3942515285573,529684.4970703125,270,20.87785364597499,7.6155994185065286,49.74116758062018,74.87075301721654,8.652788742204246,17683.54203814082,70,0.11627146823347108,0.0390625,0.2294921875,0.001511505104285366,0.03887807999741456,14.06884765625,-310.8800048828125,115.23796081542969,-22.600627899169922,13.769775390625,-18.056201934814453,6.738664627075195,-9.511624336242676,-0.2731970250606537,-15.766736030578613,-5.8472795486450195,-1.1285505294799805,-12.111299514770508,5.96611213684082,-9.87674617767334,-4.147909641265869,2.9794814586639404,-4.343879699707031,-2.0689640045166016,-6.713127613067627,-0.5305002927780151
eNTERFACE05_Dataset\subject_20_m\disgust\sentence,4\s20_di_4,20,m,disgust,1,771,2.4453747272491455,5.682967429976316e-10,1155.02490234375,833.64990234375,28.872995376586914,27018.9453125,406,0.34890425205230713,0.09498012810945511,0.30818846821784973,364.25604248046875,38,0.08533897250890732,0.2513405382633209,0.004153371322900057,0.06444665789604187,7.424490928649902,31,2217.3738695677102,1238.977732836197,4447.076364913919,726299.9493840962,852.2323329844369,192911.5266523908,37,1996.5904173238298,1268.4764143897658,2846.615038068185,230983.52049320738,480.6074494774372,173703.3663071732,36,4434.3547952586205,2487.0849609375,6912.158203125,2167960.174045438,1472.3994614388575,385788.8671875,218,22.90426575352291,8.303198432910799,45.68940591679006,78.74659784685403,8.873927982965268,13948.697843895452,29,0.12914758441091953,0.04296875,0.34814453125,0.006026968865905513,0.07763355502555266,11.23583984375,-200.92083740234375,102.95274353027344,-32.32405471801758,28.892070770263672,-17.658273696899414,3.843019962310791,-29.897533416748047,-8.61005973815918,-32.19561767578125,-4.445501327514648,-10.243855476379395,-16.720623016357422,-1.0065134763717651,-11.683416366577148,0.15497887134552002,3.856606960296631,-12.267745018005371,2.8754143714904785,-3.7802071571350098,-5.415085315704346
